id,L_m,W_m,H_m,weight_kg,fragile,stack_limit,can_rotate,drop_order,volume_m3
203,0.8,1.0,0.55,153.6,0,2,0,1,0.44000000000000006
204,0.8500000000000001,0.6000000000000001,0.35000000000000003,65.8,0,2,1,2,0.17850000000000005
205,0.65,0.35000000000000003,0.35000000000000003,15.5,0,3,1,4,0.07962500000000002
206,1.1,0.55,0.55,115.6,0,2,1,1,0.3327500000000001
207,0.8,0.55,0.5,25.6,0,4,1,1,0.22000000000000003
208,1.1500000000000001,0.75,0.45,76.7,0,3,1,5,0.38812500000000005
209,0.55,0.9500000000000001,0.55,61.2,0,3,1,5,0.28737500000000005
210,1.1500000000000001,1.0,0.65,216.5,0,1,1,2,0.7475000000000002
211,0.5,0.9500000000000001,0.55,99.9,0,2,1,4,0.26125000000000004
212,0.7000000000000001,0.35000000000000003,0.55,27.8,0,3,1,3,0.13475000000000004
213,0.5,1.0,0.35000000000000003,19.3,0,4,1,2,0.17500000000000002
214,0.75,0.9500000000000001,0.45,72.6,0,3,1,2,0.320625
215,0.55,0.75,0.35000000000000003,16.0,0,4,1,2,0.14437500000000003
216,1.1,0.7000000000000001,0.35000000000000003,64.6,0,3,1,4,0.2695000000000001
217,0.7000000000000001,0.65,0.35000000000000003,53.6,0,2,1,4,0.15925000000000003
218,1.0,0.5,0.45,78.3,0,2,1,3,0.225
219,0.8,1.0,0.45,39.9,0,4,1,3,0.36000000000000004
220,0.55,0.7000000000000001,0.35000000000000003,14.6,0,4,0,3,0.13475000000000004
221,0.55,0.75,0.4,37.7,0,3,1,5,0.16500000000000004
222,0.8,0.7000000000000001,0.35000000000000003,44.6,0,3,0,4,0.19600000000000004
223,0.9500000000000001,0.9,0.35000000000000003,37.8,1,4,1,4,0.29925000000000007
224,0.75,0.45,0.45,35.2,0,3,1,4,0.151875
225,0.65,0.8,0.6000000000000001,67.1,0,3,1,5,0.31200000000000006
226,0.8500000000000001,0.4,0.35000000000000003,22.1,0,3,1,3,0.11900000000000004
227,0.9,0.55,0.55,58.7,0,3,1,3,0.27225000000000005
228,0.65,0.55,0.55,48.9,0,3,1,5,0.19662500000000005
229,0.7000000000000001,0.7000000000000001,0.55,58.9,0,3,0,2,0.2695000000000001
230,1.05,0.7000000000000001,0.75,159.6,0,1,1,2,0.55125
231,1.3,0.6000000000000001,0.8,177.7,0,1,0,2,0.6240000000000001
232,1.0,0.9500000000000001,0.55,60.4,0,4,1,4,0.5225000000000001
233,0.65,0.75,0.5,28.8,0,4,1,1,0.24375000000000002
234,0.6000000000000001,0.45,0.35000000000000003,18.7,0,3,0,5,0.09450000000000003
235,1.05,0.30000000000000004,0.55,21.1,0,4,1,1,0.17325000000000004
236,1.0,0.7000000000000001,0.8500000000000001,164.0,0,1,1,2,0.5950000000000001
237,0.5,0.9500000000000001,0.55,29.7,0,4,1,3,0.26125000000000004
238,1.25,0.6000000000000001,0.9,184.3,0,1,1,5,0.6750000000000002
239,0.5,0.9,0.55,85.6,0,2,1,2,0.24750000000000003
240,0.9500000000000001,0.5,0.35000000000000003,19.4,0,4,1,5,0.16625000000000004
241,0.8,0.8500000000000001,0.45,68.2,0,3,1,4,0.3060000000000001
242,1.0,0.4,0.45,34.4,0,3,1,4,0.18000000000000002
243,0.8,0.35000000000000003,0.35000000000000003,23.3,0,3,1,5,0.09800000000000002
244,0.6000000000000001,0.6000000000000001,0.45,59.0,0,2,1,3,0.16200000000000006
245,1.25,0.65,0.9,213.2,0,1,1,2,0.7312500000000001
246,0.9,0.35000000000000003,0.45,13.3,0,4,1,2,0.14175000000000004
247,1.05,0.7000000000000001,0.65,139.1,0,1,1,3,0.47775000000000006
248,0.6000000000000001,0.9500000000000001,0.35000000000000003,22.4,0,4,1,3,0.19950000000000007
249,0.55,0.8500000000000001,0.55,27.2,1,4,1,5,0.25712500000000005
250,0.55,0.55,0.35000000000000003,25.3,0,3,1,5,0.10587500000000002
251,0.8500000000000001,0.8,0.4,60.5,0,3,1,1,0.2720000000000001
252,0.5,0.8500000000000001,0.6000000000000001,28.8,0,4,0,4,0.25500000000000006
253,1.0,0.7000000000000001,0.55,143.9,0,2,0,1,0.38500000000000006
254,0.9500000000000001,0.8,0.45,75.1,0,3,1,4,0.3420000000000001
255,0.5,0.8,0.45,21.3,0,4,0,3,0.18000000000000002
256,1.05,0.8500000000000001,0.7000000000000001,176.5,0,1,1,5,0.6247500000000001
257,0.7000000000000001,0.75,0.55,31.4,0,4,1,5,0.28875000000000006
258,0.8,0.9,0.55,46.4,0,4,1,2,0.3960000000000001
259,1.1,0.8,0.7000000000000001,182.5,0,1,1,4,0.6160000000000001
260,1.25,0.9,0.9,292.4,0,1,1,4,1.0125
261,0.9,0.9,0.9500000000000001,209.1,0,1,1,4,0.7695000000000001
262,1.2000000000000002,0.6000000000000001,0.35000000000000003,58.6,0,3,0,3,0.2520000000000001
263,0.7000000000000001,0.8,0.35000000000000003,19.6,0,4,1,5,0.19600000000000004
264,1.1,0.65,0.9500000000000001,179.9,0,1,1,5,0.6792500000000001
265,0.65,0.5,0.5,35.7,0,3,0,2,0.1625
266,0.8500000000000001,0.55,0.45,47.8,0,3,1,4,0.21037500000000003
267,1.2000000000000002,0.7000000000000001,0.9500000000000001,219.0,0,1,1,1,0.7980000000000003
268,0.65,0.9,0.55,75.3,0,3,0,1,0.3217500000000001
269,0.5,0.5,0.35000000000000003,18.4,0,3,1,1,0.08750000000000001
270,0.6000000000000001,0.9500000000000001,0.35000000000000003,43.5,0,3,1,1,0.19950000000000007
271,1.1500000000000001,0.8,0.35000000000000003,37.1,0,4,0,4,0.32200000000000006
272,0.9500000000000001,0.65,0.8,137.2,0,1,1,1,0.49400000000000005
273,0.8,0.65,0.55,98.3,0,2,1,1,0.28600000000000003
274,1.0,1.0,0.55,124.6,0,3,1,3,0.55
275,1.1,1.0,0.55,216.5,0,2,1,5,0.6050000000000001
276,0.6000000000000001,0.4,0.45,13.5,0,4,1,2,0.10800000000000003
277,0.55,0.7000000000000001,0.5,20.3,0,4,1,2,0.19250000000000003
278,0.5,0.55,0.45,11.5,0,4,0,1,0.12375000000000001
279,1.0,0.55,0.55,111.7,0,2,1,4,0.30250000000000005
280,0.5,0.55,0.55,49.6,0,2,1,3,0.15125000000000002
281,0.65,0.6000000000000001,0.5,41.4,0,3,1,4,0.19500000000000003
282,0.65,0.7000000000000001,0.35000000000000003,33.3,0,3,1,4,0.15925000000000003
283,1.1,0.9,0.45,96.6,0,3,1,5,0.44550000000000006
284,0.6000000000000001,0.8,0.45,46.1,0,3,1,2,0.21600000000000005
285,0.55,0.8,0.35000000000000003,18.3,0,4,1,3,0.15400000000000003
286,1.2000000000000002,0.45,0.55,61.2,0,3,1,2,0.2970000000000001
287,1.05,0.75,0.75,163.6,0,1,1,1,0.5906250000000001
288,1.05,0.7000000000000001,0.9,198.2,0,1,1,4,0.6615000000000001
289,1.0,0.8500000000000001,0.9500000000000001,210.3,0,1,1,2,0.8075000000000001
290,1.1500000000000001,0.6000000000000001,0.6000000000000001,120.8,0,1,1,1,0.41400000000000015
291,0.45,0.8,0.55,80.0,0,2,1,4,0.19800000000000004
292,1.05,0.8500000000000001,0.75,180.0,0,1,1,1,0.6693750000000002
293,0.7000000000000001,0.45,0.35000000000000003,38.0,0,2,1,4,0.11025000000000003
294,0.9,0.7000000000000001,0.35000000000000003,23.3,0,4,1,2,0.22050000000000006
295,1.05,0.75,0.45,41.9,0,4,1,3,0.35437500000000005
296,0.5,0.5,0.55,52.8,0,2,1,2,0.1375
297,1.0,1.0,0.45,50.6,0,4,1,1,0.45
298,0.7000000000000001,0.8,0.35000000000000003,72.1,0,2,1,1,0.19600000000000004
299,0.55,0.55,0.55,16.8,0,4,1,3,0.16637500000000005
300,0.55,0.65,0.55,43.8,0,3,1,2,0.19662500000000005
301,0.8500000000000001,1.0,0.45,83.0,0,3,0,3,0.38250000000000006
302,0.65,0.4,0.45,30.2,0,3,0,1,0.117
303,1.3,0.9,0.7000000000000001,214.1,0,1,1,5,0.8190000000000002
304,1.1500000000000001,0.65,0.4,33.6,0,4,1,1,0.2990000000000001
305,0.5,0.30000000000000004,0.55,16.7,0,3,1,3,0.08250000000000002
306,1.1500000000000001,0.35000000000000003,0.5,40.8,0,3,1,5,0.20125000000000004
307,0.8,0.65,0.35000000000000003,38.9,0,3,1,4,0.18200000000000002
308,0.9,0.30000000000000004,0.55,58.1,0,2,1,3,0.14850000000000005
309,0.9,0.8,0.35000000000000003,32.0,0,4,1,4,0.25200000000000006
310,1.25,1.0,0.9500000000000001,328.3,0,1,1,4,1.1875
311,0.5,0.8,0.45,17.0,1,4,1,4,0.18000000000000002
312,1.25,0.7000000000000001,0.8,202.2,0,1,1,5,0.7000000000000002
313,0.55,0.5,0.35000000000000003,32.6,0,2,1,3,0.09625000000000002
314,1.0,0.5,0.45,49.4,0,3,1,2,0.225
315,0.9500000000000001,0.9,0.45,87.8,0,3,0,1,0.38475000000000004
316,0.5,0.9500000000000001,0.5,90.3,0,2,1,3,0.23750000000000002
317,0.7000000000000001,0.45,0.55,38.3,0,3,1,1,0.17325000000000004
318,0.65,0.4,0.55,16.9,1,4,1,2,0.14300000000000002
319,0.55,0.7000000000000001,0.35000000000000003,33.9,0,3,1,3,0.13475000000000004
320,0.7000000000000001,0.9,0.35000000000000003,82.7,0,2,1,2,0.22050000000000006
321,0.7000000000000001,0.6000000000000001,0.35000000000000003,58.1,0,2,0,2,0.14700000000000005
322,0.6000000000000001,0.75,0.5,26.7,0,4,1,5,0.22500000000000003
323,1.1500000000000001,0.65,0.55,94.3,0,3,1,4,0.41112500000000013
324,0.6000000000000001,0.7000000000000001,0.35000000000000003,46.6,0,2,1,4,0.14700000000000005
325,0.8500000000000001,0.30000000000000004,0.45,23.6,0,3,1,2,0.11475000000000003
326,1.2000000000000002,0.7000000000000001,0.55,49.4,0,4,0,1,0.46200000000000013
327,0.55,0.5,0.45,29.8,0,3,0,1,0.12375000000000001
328,1.2000000000000002,0.75,0.7000000000000001,177.2,0,1,1,2,0.6300000000000001
329,0.75,0.8,0.45,57.2,0,3,0,3,0.2700000000000001
330,1.2000000000000002,0.8500000000000001,0.65,182.6,0,1,1,4,0.6630000000000001
331,0.9500000000000001,0.65,0.45,95.9,0,2,1,3,0.27787500000000004
332,0.8,0.8,0.45,32.8,0,4,0,3,0.2880000000000001
333,1.1,0.55,0.30000000000000004,45.0,0,3,1,5,0.18150000000000005
334,0.6000000000000001,0.35000000000000003,0.35000000000000003,20.2,0,3,1,1,0.07350000000000002
335,0.9,0.9500000000000001,0.65,155.2,0,1,1,5,0.5557500000000001
336,1.1500000000000001,0.5,0.45,27.7,0,4,1,2,0.25875000000000004
337,0.75,0.55,0.55,24.8,0,4,1,4,0.22687500000000005
338,0.8500000000000001,0.9,0.35000000000000003,56.6,0,3,1,2,0.26775000000000004
339,0.75,0.4,0.55,39.0,0,3,0,1,0.16500000000000004
340,1.1,0.9500000000000001,0.45,104.2,0,3,1,3,0.47025000000000006
341,1.05,0.65,0.55,127.6,0,2,1,5,0.37537500000000007
342,1.2000000000000002,0.6000000000000001,0.4,34.5,0,4,1,1,0.2880000000000001
343,0.5,0.9500000000000001,0.45,27.0,0,4,1,5,0.21375000000000002
344,0.55,0.35000000000000003,0.55,22.3,0,3,0,2,0.10587500000000002
345,0.8,0.7000000000000001,0.55,32.8,0,4,1,5,0.30800000000000005
346,0.9,0.35000000000000003,0.45,51.1,0,2,1,3,0.14175000000000004
